166038,tinícalo de arrecife
166051,pejerrey charal
166059,cabezote rey
166064,charal
166124,barbudos
166124,colas de maguey
166125,barbudo
166126,barbudo
166126,barbudo de lo alto
166126,cola de maguey
166135,relojes
166153,alfonsinos
166155,alfonsino
166165,ojos de linterna
166170,candiles
166172,candil de vidrio
166172,carajuelo de ascención
166173,candil rufo
166173,carajuelo rufo
166211,candil barreado
166211,soldado raya negra
166215,soldado azotado
166238,soldado panámico
166240,candil de lo alto
166245,candil cardenal
166251,candil espinoso
166278,peces de San Pedro
166280,San Pedro rojo
166284,San Pedro plateado
166298,oropel
166309,verracos
166311,elevado
166311,verraco alto
166312,pez pecarí
166326,opah
166326,pez mariposa
166332,peces flecos
166339,listoncillos
166341,rey de los salmones
166343,listoncillo pabilo
166344,cinta gris
166351,listoncillo látigo
166353,cinta moñuda
166353,listoncillo festón
166354,peces remo
166356,rey de los arenques
166358,ojilargos
166363,espinochos
166365,espinocho
166402,trompudos
166404,trompudo sargacero
166409,trompetas
166411,trompa
166411,trompeta del Atlántico
166412,trompeta china
166414,cornetas
166416,corneta azul
166416,pez corneta
166417,corneta colorada
166417,trompetero
166443,peces pipa y caballitos de mar
166446,pez pipa prieto
166452,pez pipa cadena
166454,pez pipa oceánico
166454,trompetero oceánico
166456,pez pipa anillado
166457,pez pipa californiano
166458,pez pipa del Golfo
166459,pez pipa texano
166460,pez pipa chocolate
